activityID,catalog,startTime,sourceLocation,activeRegionNum,link,note,instruments,cmeAnalyses,linkedEvents
2024-03-10T02:48:00-CME-001,M2M_CATALOG,2024-03-10T02:48Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29534/-1,Possible source of this faint CME with a fuzzy uneven front is a wide loop-like eruption off/behind the SE limb seen in SUVI 304/SDO 171 starting at 2024-03-09T23:12.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-10T10:32Z', 'latitude': -40.0, 'longitude': -90.0, 'halfAngle': 33.0, 'speed': 448.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Approximate analysis since the source is behind or on the limb. Analysis is based on a fit with two coronagraphs with swpc_cat', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29535/-1', 'enlilList': None}]",
2024-03-10T09:23:00-CME-001,M2M_CATALOG,2024-03-10T09:23Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29536/-1,Narrow CME the start of which is covered by a data gap in SOHO. Source is an eruption behind the SE limb seen in SUVI 304/SDO 171 after 2024-03-10T07:45Z.,"[{'displayName': 'STEREO A: SECCHI/COR2'}, {'displayName': 'SOHO: LASCO/C3'}]","[{'time21_5': '2024-03-10T17:54Z', 'latitude': -38.0, 'longitude': -97.0, 'halfAngle': 21.0, 'speed': 404.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Analysis based on the fit with two coronagraphs in swpc_cat since the source is behind (likely closely behind, judging by the appearing post-eruptive arcades) the SE limb.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29537/-1', 'enlilList': None}]",
2024-03-10T11:38:00-CME-001,M2M_CATALOG,2024-03-10T11:38Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29538/-1,"Relatively narrow faint CME to NW partially obscured in C3 by the pylon. Source is likely a helical prominence (two intertwined prominences) behind the NW limb preceded by a bright ejecta in the NW seen in SUVI/AIA 304 and AIA 171 around 2024-03-10T11:08Z. Alternatively, there is a gradual dimming in the area around AR 3602 (N16W45) starting after 2024-03-10T07:30Z, stretching from ~N20W60 to S10W30, as seen in AIA 193 and EUVI A 195 but this dimming is too early and two prominences fit the shape of the CME better.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-10T18:03Z', 'latitude': 56.0, 'longitude': 90.0, 'halfAngle': 28.0, 'speed': 538.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Analysis based on the fits with two coronagraphs in swpc_cat, corroborated by the source, two prominences off/behind the NW limb.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29539/-1', 'enlilList': None}]",
2024-03-10T12:48:00-CME-001,M2M_CATALOG,2024-03-10T12:48Z,S13W35,13599,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29526/-1,"Super faint partial halo CME seen to the WNW in a few early image frame of coronagraphs, with the source possibly the short-duration M7.4 class flare from AR 3599 (S13W35) and the associated dimming seen north and even NE of this AR in AIA 193/EUVI A 195 starting after 2024-03-10T12:15Z. This faint CME is mostly seen in difference imagery in a few early frames in SOHO LASCO C2, even more faintly in COR2A and is not seen in C3.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-10T23:06Z', 'latitude': 4.0, 'longitude': 35.0, 'halfAngle': 45.0, 'speed': 345.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Still very approximate analysis with early SOHO LASCO C2 and STEREO A COR2 frames, based on the longitude of the associated flare and dimming, although dimming could have an even lower longitude.', 'levelOfData': 1, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29541/-1', 'enlilList': [{'modelCompletionTime': '2024-03-10T20:35Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-14T05:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 4, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29540/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-12T18:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-14T01:00Z'}], 'cmeIDs': ['2024-03-10T12:48:00-CME-001']}]}, {'time21_5': '2024-03-10T23:50Z', 'latitude': 4.0, 'longitude': 35.0, 'halfAngle': 35.0, 'speed': 315.0, 'type': 'S', 'isMostAccurate': False, 'note': 'Very uncertain analysis based on the location of the active region associated with the source flare and on fits of a very fuzzy faint front of this CME in two coronagraphs.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29527/-1', 'enlilList': None}]",[{'activityID': '2024-03-10T12:00:00-FLR-001'}]
2024-03-10T18:12:00-CME-001,M2M_CATALOG,2024-03-10T18:12Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29549/-1,"Extremely faint western partial halo CME which can only be seen in SOHO LASCO C2 difference imagery b/c of its faintness. The CME is fully covered by a data gap in STEREO A. The only potential but unlikely source found is the C6.9 flare from AR 3599 (S13W39) peaking at 2024-03-110T15:38Z but there are no clear coronal signatures of a CME associated with the flare: no dimming, post-eruptive arcades, wave. It is unclear whether the very narrow ejecta directed towards AR 3605 as seen in AIA 193 in association with the flare gets reabsorbed or has indeed left the sun.",[{'displayName': 'SOHO: LASCO/C2'}],"[{'time21_5': '2024-03-11T00:47Z', 'latitude': -13.0, 'longitude': None, 'halfAngle': 33.0, 'speed': 536.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Because of the absence of clear coronal signatures and availability of only one (SOHO LASCO C2) coronagraph at the time, as well as due to the extreme faintness of this event only POS analysis for it is definitive.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29550/-1', 'enlilList': None}]",
2024-03-10T23:24:00-CME-001,M2M_CATALOG,2024-03-10T23:24Z,N13W23,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29542/-1,"The first of two consecutive overlapping CMEs in the NW, obscured by the pylon in SOHO LASCO C3 and not seen in STEREO A COR2 because of a data gap. One possible source could be the eruption east of AR 3603 centered around ~N13W13 after 2024-03-10T22:45Z, with a small area but deep dimming and localized bright post-eruptive arcades. Alternative source could be a very minor opening of field lines on/behind the NW limb after 2024-03-10T21:30Z seen in AIA 193.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}]","[{'time21_5': '2024-03-11T05:34Z', 'latitude': 43.0, 'longitude': None, 'halfAngle': 17.0, 'speed': 558.0, 'type': 'C', 'isMostAccurate': True, 'note': 'POS analysis considered the best option for analysis of this event since there are two overlapping CMEs, obscured by a pylon in SOHO LASCO C3 and not seen in STEREO A because of a data gap. There are also two possible sources for this CME - the eruption east of AR 3603 centered around ~N13W13 after 2024-03-10T22:45Z or a very minor opening of field lines on/behind the NW limb after 2024-03-10T21:30Z seen in AIA 193.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29551/-1', 'enlilList': None}, {'time21_5': '2024-03-11T02:20Z', 'latitude': 13.0, 'longitude': 23.0, 'halfAngle': 13.0, 'speed': 1010.0, 'type': 'O', 'isMostAccurate': False, 'note': 'Aalysis based on location of possible source east of active region 3603. We only have one coronagraph available since the CME is covered by a data gap in STEREO A. Upon more deliberations, this analysis was deemed too unreliable. The source could be behind the SW limb where there is some faint opening of field lines after 2024-03-10T21:40Z.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29543/-1', 'enlilList': None}]",
2024-03-10T23:36:00-CME-001,M2M_CATALOG,2024-03-10T23:36Z,N13W23,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29555/-1,"Second of two overlapping consecutive faint CMEs in the NW, partially obscured by a pylon in SOHO LASCO C3 and not seen in STEREO A COR2 because of a data gap. One possible source could be an eruption east of AR 3603 centered around N13W23 seen after 2024-03-10T22:45Z in AIA 304/193/171, with small-area but deep dimming and localized bright post-eruptive arcades. Alternative source could be a super minor opening of field lines on/behind the NW limb after 2024-03-10T21:30Z seen in AIA 193.",[{'displayName': 'SOHO: LASCO/C2'}],"[{'time21_5': '2024-03-11T12:31Z', 'latitude': 25.0, 'longitude': None, 'halfAngle': 38.0, 'speed': 274.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Since there are two overlapping CMEs in the NW and only one clear source, we made a POS analysis of both CMEs.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29556/-1', 'enlilList': None}, {'time21_5': '2024-03-11T06:15Z', 'latitude': 6.0, 'longitude': 23.0, 'halfAngle': 19.0, 'speed': 438.0, 'type': 'S', 'isMostAccurate': True, 'note': 'An extremely uncertain analysis based on the assumption that the eruption east of Active Region 3603 as the source. The CME is completely covered by a gap in STEREO imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29558/-1', 'enlilList': [{'modelCompletionTime': '2024-03-11T19:45Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-14T10:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29559/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'STEREO A', 'arrivalTime': '2024-03-14T05:00Z'}], 'cmeIDs': ['2024-03-10T23:36:00-CME-001']}]}]",
2024-03-11T01:25:00-CME-001,M2M_CATALOG,2024-03-11T01:25Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29552/-1,"A faint southwestern partial halo CME, best seen in STEREO A COR2 in white light imagery and in difference imagery. No source was found on the Earth-facing disk, so the CME is likely backsided.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-11T08:00Z', 'latitude': -9.0, 'longitude': 161.0, 'halfAngle': 45.0, 'speed': 507.0, 'type': 'C', 'isMostAccurate': True, 'note': 'This is a very approximate analysis based on the best fit in swpc_cat with two coronagraphs (SOHO LASCO and STEREO A COR2). No coronal signatures for this likely backsided CME have been found in EUV imagery. The longitude of this CME could be as low as 140 degrees and the width of this partial halo CME also could be different from 45 degrees.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29553/-1', 'enlilList': [{'modelCompletionTime': '2024-03-11T18:35Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29554/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Mars', 'arrivalTime': '2024-03-16T09:19Z'}, {'isGlancingBlow': False, 'location': 'OSIRIS-APEX', 'arrivalTime': '2024-03-14T07:35Z'}, {'isGlancingBlow': False, 'location': 'Parker Solar Probe', 'arrivalTime': '2024-03-12T18:28Z'}], 'cmeIDs': ['2024-03-11T01:25:00-CME-001']}]}]",
2024-03-11T13:25:00-CME-001,M2M_CATALOG,2024-03-11T13:25Z,S50W90,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29547/-1,Faint CME with the source a prominence eruption off the SE limb at the latitude ~-50 deg best seen in AIA 304 after 12Z.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-11T18:41Z', 'latitude': -55.0, 'longitude': 90.0, 'halfAngle': 28.0, 'speed': 640.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Approximate analysis based on the assumption that the eruption is on the limb (not behind it) and on the best fit in two coronagraphs with swpc_cat tool.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29548/-1', 'enlilList': None}]",
2024-03-12T05:10:00-CME-001,M2M_CATALOG,2024-03-12T05:10Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29566/-1,"Faint CME seen to the NE in all coronagraphs. Source is uncertain, and may only be visible as some faint, slow field line movement observed over the NE limb in GOES SUVI 284 starting around 2024-03-12T04:11Z.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-12T15:42Z', 'latitude': 20.0, 'longitude': None, 'halfAngle': 29.0, 'speed': 340.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Plane-of-sky measurement given the uncertain, potentially far-sided source.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29567/-1', 'enlilList': None}]",
2024-03-12T10:55:00-CME-001,M2M_CATALOG,2024-03-12T10:55Z,S19E90,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29563/-1,"Faint CME seen to the SE in all coronagraphs. Source is a C3.3 class flare which peaked at 2024-03-12T10:18Z from on SE limb, around S19E90 but may be just inside or just beyond the limb, best observed in SDO AIA 131. An associated filament eruption and opening of field lines is observed in SDO AIA 171/193/211/304 at this time.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-12T16:25Z', 'latitude': -17.0, 'longitude': -90.0, 'halfAngle': 19.0, 'speed': 661.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Measurement taken at E90 with the observed source, not as a plane of sky, with a range of E85-E95 possible. Good fit between SOHO LASCO C2/C3 and STEREO COR2A, despite the diffuse and faint leading edge that is not visible far into C3/COR2A.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29564/-1', 'enlilList': [{'modelCompletionTime': '2024-03-12T17:03Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29565/-1', 'impactList': None, 'cmeIDs': ['2024-03-12T10:55:00-CME-001']}]}]",[{'activityID': '2024-03-12T10:06:00-FLR-001'}]
2024-03-12T21:08:00-CME-001,M2M_CATALOG,2024-03-12T21:08Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29569/-1,"This CME is visible to the east in SOHO LASCO C2/C3 but is not visible in STEREO A COR2 imagery due to a data gap from 2024-03-12T19:53Z to 2024-02-13T03:09Z. The source is likely an eruption on or near the eastern limb seen in SDO AIA 131, 171, and 193 imagery starting around 2024-03-12T20:00Z.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}]","[{'time21_5': '2024-03-13T08:26Z', 'latitude': 1.0, 'longitude': -90.0, 'halfAngle': 25.0, 'speed': 355.0, 'type': 'S', 'isMostAccurate': True, 'note': 'A longitude of -90 degrees was used as the source is visible near the eastern limb, but due to a data gap in STEREO A COR2 imagery there was no stereoscopic viewpoints available to confirm the source longitude. The measured longitude may therefore vary slightly.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29570/-1', 'enlilList': [{'modelCompletionTime': '2024-03-13T13:06Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29572/-1', 'impactList': None, 'cmeIDs': ['2024-03-12T21:08:00-CME-001']}]}]",
2024-03-13T09:04:00-CME-001,M2M_CATALOG,2024-03-13T09:04Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29574/-1,This CME is visible to the north in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The source is likely far-sided as there are no source signatures visible on the Earth-facing disk.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-13T15:34Z', 'latitude': 58.0, 'longitude': -165.0, 'halfAngle': 45.0, 'speed': 667.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Speculative measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery. Multiple measurements were made with longitudes ranging from about -165 to -180 degrees. This CME has an irregular front which does not precisely fit the measuring tool and may lead to additional uncertainty in the measurement. The protruded feature/leading edge was tracked throughout the measurement.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29575/-1', 'enlilList': [{'modelCompletionTime': '2024-03-13T18:33Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29576/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Parker Solar Probe', 'arrivalTime': '2024-03-15T04:00Z'}], 'cmeIDs': ['2024-03-13T09:04:00-CME-001']}]}]",
2024-03-14T05:08:00-CME-001,M2M_CATALOG,2024-03-14T05:08Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29580/-1,"Faint CME with dimpled front and an even fainter wider shock. Its source is a prominence eruption from behind the limb, with a relatively narrow ejecta seen in SUVI 304/AIA 304/171/193 at 2024-03-14T07:24Z. Former Active Region 13590 is now at the longitude of about -115 deg and could be a possible source of this CME.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-14T08:58Z', 'latitude': 3.0, 'longitude': -116.0, 'halfAngle': 23.0, 'speed': 827.0, 'type': 'C', 'isMostAccurate': True, 'note': '', 'levelOfData': 1, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29581/-1', 'enlilList': [{'modelCompletionTime': '2024-03-14T12:28Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29579/-1', 'impactList': None, 'cmeIDs': ['2024-03-14T05:08:00-CME-001']}, {'modelCompletionTime': '2024-03-14T12:43Z', 'au': 5.5, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29582/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Juno', 'arrivalTime': '2024-04-01T12:00Z'}], 'cmeIDs': ['2024-03-14T05:08:00-CME-001']}]}]",
2024-03-14T09:23:00-CME-001,M2M_CATALOG,2024-03-14T09:23Z,N35W05,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29585/-1,Source of this high northern latitude CME is an eruption of a large filament seen after 2024-03-14T08:00Z. The erupting filament stretches from ~N50E15 to N30W15. The eruption is best seen in EUV STEREO A 304/195 and SDO AIA 304/171/193. There is a dimming area (mostly stretching towards the north) and post-eruptive arcades centered around ~(N35W05).,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-14T13:00Z', 'latitude': 35.0, 'longitude': 8.0, 'halfAngle': 22.0, 'speed': 848.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Based on the coordinates of the source (the erupting filament), the latitude of this CME could be from 30 to 40 degrees, with 35 selected as the middle ground.', 'levelOfData': 1, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29586/-1', 'enlilList': [{'modelCompletionTime': '2024-03-14T13:30Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-17T15:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29584/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-15T20:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-17T12:00Z'}], 'cmeIDs': ['2024-03-14T09:23:00-CME-001']}, {'modelCompletionTime': '2024-03-14T17:01Z', 'au': 5.5, 'estimatedShockArrivalTime': '2024-03-17T15:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29588/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-15T20:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-17T12:00Z'}], 'cmeIDs': ['2024-03-14T09:23:00-CME-001']}]}]",
2024-03-14T10:03:00-CME-001,M2M_CATALOG,2024-03-14T10:03Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29590/-1,Very faint CME better seen in STEREO A COR2. This CME follows and partly overlaps with the 2024-03-14T09:23Z CME. No source for this CME has been found.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-14T18:39Z', 'latitude': 50.0, 'longitude': None, 'halfAngle': 34.0, 'speed': 415.0, 'type': 'S', 'isMostAccurate': True, 'note': '', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29591/-1', 'enlilList': None}]",
2024-03-15T02:10:00-CME-001,M2M_CATALOG,2024-03-15T02:10Z,,13599,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29596/-1,"This CME is visible to the west/southwest in SOHO LASCO C2/C3. It is visible for a few frames in STEREO A COR2 imagery prior to a data gap from 2024-03-15T03:38Z to 07:23Z. The source is likely an eruption and subsequent long-duration C6.0 flare from Active Region 13599 starting around 2024-03-15T00:28Z seen in SDO AIA 131, 171, 193, 304 imagery. An opening of field lines is seen in SDO AIA 171 and 193 at this time as well, with post-eruptive loops visible starting around 04:30Z.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-15T06:11Z', 'latitude': -15.0, 'longitude': 115.0, 'halfAngle': 53.0, 'speed': 1201.0, 'type': 'O', 'isMostAccurate': True, 'note': 'Measurement of the SHOCK front portion. Multiple shock measurements resulted in longitudes spanning 98 to 122 degrees with speeds ranging from 1321 km/s to 1201 km/s. The longitude may vary slightly due to possible deflection.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29597/-1', 'enlilList': [{'modelCompletionTime': '2024-03-15T13:50Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29598/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Mars', 'arrivalTime': '2024-03-17T21:52Z'}, {'isGlancingBlow': False, 'location': 'OSIRIS-APEX', 'arrivalTime': '2024-03-16T18:49Z'}, {'isGlancingBlow': False, 'location': 'Parker Solar Probe', 'arrivalTime': '2024-03-16T05:54Z'}], 'cmeIDs': ['2024-03-15T02:10:00-CME-001']}]}, {'time21_5': '2024-03-15T06:41Z', 'latitude': -11.0, 'longitude': 120.0, 'halfAngle': 51.0, 'speed': 1121.0, 'type': 'O', 'isMostAccurate': True, 'note': 'Measurement of BULK feature using best fit in coronagraph imagery with approximate source location of AR 13599 W110 as reference. Only one frame of STEREO A COR2 difference imagery was available for this measurement due to a data gap lasting from 2024-03-15T03:38Z to 2024-03-15T07:23Z.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29601/-1', 'enlilList': [{'modelCompletionTime': '2024-03-15T16:58Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29602/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Mars', 'arrivalTime': '2024-03-18T00:51Z'}, {'isGlancingBlow': False, 'location': 'OSIRIS-APEX', 'arrivalTime': '2024-03-16T20:59Z'}, {'isGlancingBlow': False, 'location': 'Parker Solar Probe', 'arrivalTime': '2024-03-16T05:41Z'}], 'cmeIDs': ['2024-03-15T02:10:00-CME-001']}, {'modelCompletionTime': '2024-03-15T17:13Z', 'au': 5.5, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29603/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Mars', 'arrivalTime': '2024-03-18T00:36Z'}, {'isGlancingBlow': False, 'location': 'OSIRIS-APEX', 'arrivalTime': '2024-03-16T20:48Z'}, {'isGlancingBlow': False, 'location': 'Parker Solar Probe', 'arrivalTime': '2024-03-16T05:41Z'}, {'isGlancingBlow': True, 'location': 'Lucy', 'arrivalTime': '2024-03-21T18:00Z'}], 'cmeIDs': ['2024-03-15T02:10:00-CME-001']}]}]","[{'activityID': '2024-03-15T02:00:00-FLR-001'}, {'activityID': '2024-03-15T20:29:00-SEP-001'}, {'activityID': '2024-03-15T20:50:00-SEP-001'}, {'activityID': '2024-03-15T22:14:00-SEP-001'}, {'activityID': '2024-03-15T23:39:00-SEP-001'}, {'activityID': '2024-03-16T02:57:00-SEP-001'}]"
